strategy,churn_rate,seed,n_nodes,n_shards,ticks,n_queries,success_rate,throughput_per_tick,mean_cost,p90_cost,total_control_cost,control_overhead_ratio,n_disruptions,mean_recovery_ticks,n_never_recovered,max_query_hops,trial
adaptive_centralized,0.2,56905,14,10,400,2782,0.402588066139468,2.8,20.910231640124884,37.07919129096154,266.0,0.1919191919191919,57,3.0357142857142856,1,15,2
adaptive_centralized,0.2,313528,14,10,400,2835,0.7742504409171076,5.4875,23.278489893206398,40.52794081476655,266.0,0.10808614384396587,55,0.23636363636363636,0,15,3
adaptive_centralized,0.2,284244,14,10,400,2793,0.3644826351593269,2.545,25.661614722951995,45.61156331726153,266.0,0.2071651090342679,66,8.984848484848484,0,15,4
adaptive_centralized,0.2,972470,14,10,400,2834,0.7290049400141143,5.165,22.045194705537345,37.5826961902272,266.0,0.11406518010291596,58,0.0,0,15,5
adaptive_centralized,0.2,120607,14,10,400,2732,0.544289897510981,3.7175,23.714024946131577,44.06984418784684,266.0,0.1517398745008557,59,1.0847457627118644,0,15,6
adaptive_centralized,0.2,409931,14,10,400,2773,0.8085106382978723,5.605,27.031802819871185,46.13228076931697,266.0,0.10606060606060606,61,1.8360655737704918,0,15,7
adaptive_centralized,0.2,31078,14,10,400,2792,0.5490687679083095,3.8325,14.816957428188173,29.432219558770367,266.0,0.14785992217898833,68,0.8208955223880597,0,15,8
adaptive_centralized,0.2,995465,14,10,400,2890,0.5432525951557093,3.925,21.714968390492817,39.01334773827482,266.0,0.144880174291939,49,2.2916666666666665,1,15,9
adaptive_centralized,0.2,118972,14,10,400,2825,0.09345132743362831,0.66,10.974171294692644,29.49836555290971,266.0,0.5018867924528302,65,0.765625,0,15,10
adaptive_centralized,0.2,851760,14,10,400,2839,0.1715392743923917,1.2175,15.245201885635135,28.75596618921569,266.0,0.35325365205843295,65,1.9230769230769231,0,15,11
adaptive_centralized,0.2,279001,14,10,400,2727,0.7260726072607261,4.95,25.021871744700668,45.58339509517463,266.0,0.11843276936776491,56,0.10714285714285714,0,15,12
adaptive_centralized,0.2,284980,14,10,400,2843,0.7562434048540274,5.375,20.632226876845017,34.06016057138471,266.0,0.11009933774834436,55,0.01818181818181818,0,15,13
adaptive_centralized,0.2,717725,14,10,400,2731,0.6763090443061149,4.6175,21.306037551434756,38.22306771779239,266.0,0.12588736393752958,50,0.52,0,15,14
adaptive_centralized,0.2,769595,14,10,400,2753,0.7359244460588449,5.065,17.059390097303414,29.601196589210893,266.0,0.11605584642233857,61,0.09836065573770492,0,15,15
adaptive_centralized,0.2,761067,14,10,400,2817,0.708910188143415,4.9925,20.5138505566768,38.35099660781088,266.0,0.1175430844012373,54,0.07407407407407407,0,15,16
adaptive_centralized,0.2,762707,14,10,400,2800,0.7492857142857143,5.245,24.31280990374153,43.64606496241178,266.0,0.11252115059221658,64,2.2333333333333334,4,15,17
adaptive_centralized,0.2,299708,14,10,400,2862,0.6946191474493362,4.97,26.892067841840454,48.80325280407557,266.0,0.11801242236024845,48,1.375,0,15,18
adaptive_centralized,0.2,963196,14,10,400,2797,0.5141222738648552,3.595,24.59006842738887,41.455778632477355,266.0,0.15610328638497653,65,2.3230769230769233,0,15,19
adaptive_centralized,0.2,815638,14,10,400,2875,0.782608695652174,5.625,18.280886966876864,31.672231447913106,266.0,0.10572337042925278,61,0.14754098360655737,0,25,0
adaptive_centralized,0.2,621814,14,10,400,2837,0.7388086006344731,5.24,21.527779717548793,40.95655477141136,266.0,0.1126164267569856,53,0.0392156862745098,2,25,1
adaptive_centralized,0.2,82093,14,10,400,2769,0.26688335139039365,1.8475,14.262827676806289,29.686922302698655,266.0,0.2646766169154229,54,3.2777777777777777,0,25,2
adaptive_centralized,0.2,558744,14,10,400,2775,0.4627027027027027,3.21,23.004976217719847,47.036838320902234,266.0,0.17161290322580644,52,2.269230769230769,0,25,3
adaptive_centralized,0.2,991261,14,10,400,2854,0.5774351786965662,4.12,26.10277978583856,48.68796613178304,266.0,0.13897596656217345,66,1.4848484848484849,0,25,4
adaptive_centralized,0.2,976868,14,10,400,2780,0.5507194244604317,3.8275,30.172112231588596,60.167840399577095,266.0,0.14802448525319978,49,6.702127659574468,2,25,5
adaptive_centralized,0.2,613391,14,10,400,2910,0.6336769759450172,4.61,16.048910761077213,30.490637405478918,266.0,0.12606635071090047,59,4.322033898305085,0,25,6
adaptive_centralized,0.2,85169,14,10,400,2754,0.4578794480755265,3.1525,15.070969799510825,27.578206874750894,266.0,0.1741977734119188,49,0.5918367346938775,0,25,7
adaptive_centralized,0.2,206373,14,10,400,2754,0.5758896151053013,3.965,27.131485829660356,49.4704478426258,266.0,0.14362850971922247,51,1.4509803921568627,0,25,8
adaptive_centralized,0.2,81035,14,10,400,2733,0.522136845956824,3.5675,24.481545141197554,42.677909018472896,266.0,0.15711754282339044,61,4.377049180327869,0,25,9
adaptive_centralized,0.2,666529,14,10,400,2828,0.6584158415841584,4.655,28.27843855643772,52.04937160608852,266.0,0.125,54,0.0,5,25,10
adaptive_centralized,0.2,160172,14,10,400,2860,0.21048951048951048,1.505,16.689201715812896,34.58671911590386,266.0,0.3064516129032258,74,3.0945945945945947,0,25,11
adaptive_centralized,0.2,135839,14,10,400,2847,0.6554267650158061,4.665,19.120957554445415,33.609667191995776,266.0,0.124765478424015,70,0.9428571428571428,0,25,12
