strategy,churn_rate,seed,n_nodes,n_shards,ticks,n_queries,success_rate,throughput_per_tick,mean_cost,p90_cost,total_control_cost,control_overhead_ratio,n_disruptions,mean_recovery_ticks,n_never_recovered,max_query_hops,trial
antsql,0.2,830375,14,10,400,2745,0.317304189435337,2.1775,29.70128523597437,58.03744541373297,396.0,0.31254932912391475,72,2.112676056338028,1,25,13
adaptive_centralized,0.2,352321,14,10,400,2826,0.3641188959660297,2.5725,17.699508942914772,34.740326159761594,266.0,0.20540540540540542,50,5.4,0,4,14
antsql,0.2,352321,14,10,400,2826,0.32802547770700635,2.3175,17.232681077263805,40.10424433318162,494.0,0.34764250527797325,50,1.28,0,4,14
adaptive_centralized,0.2,352321,14,10,400,2826,0.3857041755130927,2.725,19.526026519982878,37.698184532331375,266.0,0.19616519174041297,50,6.04,0,6,14
antsql,0.2,352321,14,10,400,2826,0.37048832271762205,2.6175,22.532998471888018,48.773822815651485,481.0,0.3147905759162304,50,1.92,0,6,14
adaptive_centralized,0.2,352321,14,10,400,2826,0.3874734607218684,2.7375,19.80293772156913,37.698184532331375,266.0,0.19544452608376195,50,6.04,0,8,14
antsql,0.2,352321,14,10,400,2826,0.40941259731068647,2.8925,25.375750786985265,54.592330103276375,409.0,0.2611749680715198,50,2.06,0,8,14
adaptive_centralized,0.2,352321,14,10,400,2826,0.3874734607218684,2.7375,19.80293772156913,37.698184532331375,266.0,0.19544452608376195,50,6.04,0,10,14
antsql,0.2,352321,14,10,400,2826,0.41153573956121725,2.9075,28.28382078561987,64.54104590149686,426.0,0.2680931403398364,50,1.96,0,10,14
adaptive_centralized,0.2,352321,14,10,400,2826,0.3874734607218684,2.7375,19.80293772156913,37.698184532331375,266.0,0.19544452608376195,50,6.04,0,15,14
antsql,0.2,352321,14,10,400,2826,0.40870488322717624,2.8875,28.549293922603557,67.8159919496429,461.0,0.28527227722772275,50,1.62,0,15,14
adaptive_centralized,0.2,352321,14,10,400,2826,0.3874734607218684,2.7375,19.80293772156913,37.698184532331375,266.0,0.19544452608376195,50,6.04,0,25,14
antsql,0.2,352321,14,10,400,2826,0.40870488322717624,2.8875,28.549293922603557,67.8159919496429,461.0,0.28527227722772275,50,1.62,0,25,14
adaptive_centralized,0.2,82275,14,10,400,2804,0.35235378031383735,2.47,13.459232474547276,24.830370982846496,266.0,0.21212121212121213,66,3.046875,2,4,15
antsql,0.2,82275,14,10,400,2804,0.25927246790299574,1.8175,12.039020020100063,26.103769518280885,579.0,0.4433384379785605,66,5.046153846153846,1,4,15
adaptive_centralized,0.2,82275,14,10,400,2804,0.38159771754636235,2.675,14.943165048420605,29.983185200878996,266.0,0.19910179640718562,66,3.828125,2,6,15
antsql,0.2,82275,14,10,400,2804,0.3277460770328103,2.2975,16.145182691289126,32.59616726048822,557.0,0.37737127371273715,66,7.03030303030303,0,6,15
adaptive_centralized,0.2,82275,14,10,400,2804,0.38373751783166904,2.69,15.131315464868212,30.165038584203188,266.0,0.19821162444113263,66,4.046875,2,8,15
antsql,0.2,82275,14,10,400,2804,0.33487874465049927,2.3475,18.115152350392346,41.18365271785237,585.0,0.3838582677165354,66,5.409090909090909,0,8,15
adaptive_centralized,0.2,82275,14,10,400,2804,0.38373751783166904,2.69,15.131315464868212,30.165038584203188,266.0,0.19821162444113263,66,4.046875,2,10,15
antsql,0.2,82275,14,10,400,2804,0.35235378031383735,2.47,18.734531432215523,42.516141733411686,437.0,0.30666666666666664,66,4.121212121212121,0,10,15
adaptive_centralized,0.2,82275,14,10,400,2804,0.38373751783166904,2.69,15.131315464868212,30.165038584203188,266.0,0.19821162444113263,66,4.046875,2,15,15
antsql,0.2,82275,14,10,400,2804,0.369472182596291,2.59,21.186037171359185,47.080627162148595,613.0,0.37174044875682233,66,4.333333333333333,0,15,15
adaptive_centralized,0.2,82275,14,10,400,2804,0.38373751783166904,2.69,15.131315464868212,30.165038584203188,266.0,0.19821162444113263,66,4.046875,2,25,15
antsql,0.2,82275,14,10,400,2804,0.369472182596291,2.59,21.186037171359185,47.080627162148595,613.0,0.37174044875682233,66,4.333333333333333,0,25,15
adaptive_centralized,0.2,6431,14,10,400,2803,0.5815198002140564,4.075,15.386740904980602,25.806205915710756,266.0,0.14029535864978904,59,0.3728813559322034,0,4,16
antsql,0.2,6431,14,10,400,2803,0.529432750624331,3.71,16.497417134232837,31.67205083604788,867.0,0.36877924287537217,59,1.3389830508474576,0,4,16
adaptive_centralized,0.2,6431,14,10,400,2803,0.6343203710310382,4.445,16.54430544478728,29.118977767667563,266.0,0.13013698630136986,59,0.6949152542372882,0,6,16
antsql,0.2,6431,14,10,400,2803,0.6710667142347485,4.7025,20.653851562765706,39.96215755995472,811.0,0.3012630014858841,59,1.293103448275862,1,6,16
adaptive_centralized,0.2,6431,14,10,400,2803,0.6375312165536925,4.4675,16.73273542824951,29.404023333405156,266.0,0.12956648806624452,59,2.1864406779661016,0,8,16
antsql,0.2,6431,14,10,400,2803,0.7060292543703175,4.9475,21.607589230377787,40.77821617077597,964.0,0.327556914712878,59,0.7288135593220338,0,8,16
adaptive_centralized,0.2,6431,14,10,400,2803,0.6375312165536925,4.4675,16.73273542824951,29.404023333405156,266.0,0.12956648806624452,59,2.1864406779661016,0,10,16
antsql,0.2,6431,14,10,400,2803,0.7370674277559758,5.165,26.688727940841904,55.71732690128687,729.0,0.2608228980322004,59,0.4915254237288136,0,10,16
adaptive_centralized,0.2,6431,14,10,400,2803,0.6375312165536925,4.4675,16.73273542824951,29.404023333405156,266.0,0.12956648806624452,59,2.1864406779661016,0,15,16
antsql,0.2,6431,14,10,400,2803,0.7534784159828755,5.28,26.06757130022783,55.11320098315307,955.0,0.3113791979132703,59,0.847457627118644,0,15,16
adaptive_centralized,0.2,6431,14,10,400,2803,0.6375312165536925,4.4675,16.73273542824951,29.404023333405156,266.0,0.12956648806624452,59,2.1864406779661016,0,25,16
antsql,0.2,6431,14,10,400,2803,0.7534784159828755,5.28,26.06757130022783,55.11320098315307,955.0,0.3113791979132703,59,0.847457627118644,0,25,16
adaptive_centralized,0.2,198782,14,10,400,2777,0.7806985956067699,5.42,17.034970167866057,31.368274393930395,266.0,0.10928512736236648,52,0.0,2,4,17
antsql,0.2,198782,14,10,400,2777,0.5815628375945264,4.0375,15.640173182477545,34.29231527824155,851.0,0.3450932684509327,52,0.37254901960784315,1,4,17
adaptive_centralized,0.2,198782,14,10,400,2777,0.8271516024486857,5.7425,17.963985532309827,34.29231527824155,266.0,0.1037846273897776,52,0.0,3,6,17
antsql,0.2,198782,14,10,400,2777,0.734605689593086,5.1,25.950115227001145,52.95951464599325,895.0,0.3049403747870528,52,0.7058823529411765,1,6,17
adaptive_centralized,0.2,198782,14,10,400,2777,0.8289521065898452,5.755,18.01829850981021,34.76741736465575,266.0,0.10358255451713395,52,0.0,3,8,17
antsql,0.2,198782,14,10,400,2777,0.8059056535830033,5.595,30.547044840648862,63.78266784865941,895.0,0.2856686881583147,52,0.0,0,8,17
adaptive_centralized,0.2,198782,14,10,400,2777,0.8289521065898452,5.755,18.01829850981021,34.76741736465575,266.0,0.10358255451713395,52,0.0,3,10,17
antsql,0.2,198782,14,10,400,2777,0.8422758372344257,5.8475,31.852490692846477,69.15724904752243,759.0,0.24499677211103937,52,0.23076923076923078,0,10,17
adaptive_centralized,0.2,198782,14,10,400,2777,0.8289521065898452,5.755,18.01829850981021,34.76741736465575,266.0,0.10358255451713395,52,0.0,3,15,17
antsql,0.2,198782,14,10,400,2777,0.8415556355779619,5.8425,34.19701607824263,75.05628856171943,927.0,0.28400735294117646,52,0.4807692307692308,0,15,17
adaptive_centralized,0.2,198782,14,10,400,2777,0.8289521065898452,5.755,18.01829850981021,34.76741736465575,266.0,0.10358255451713395,52,0.0,3,25,17
antsql,0.2,198782,14,10,400,2777,0.8415556355779619,5.8425,34.19701607824263,75.05628856171943,927.0,0.28400735294117646,52,0.4807692307692308,0,25,17
adaptive_centralized,0.2,586040,14,10,400,2829,0.6147048427006009,4.3475,22.43811383483732,39.82850146485422,266.0,0.13266832917705737,64,0.390625,0,4,18
antsql,0.2,586040,14,10,400,2829,0.4817956875220926,3.4075,22.180298618238165,41.94886176558917,753.0,0.3558601134215501,64,0.75,0,4,18
adaptive_centralized,0.2,586040,14,10,400,2829,0.6401555319901026,4.5275,23.48874470436442,40.97485205073364,266.0,0.1280693307655272,64,0.625,0,6,18
antsql,0.2,586040,14,10,400,2829,0.6175326970661011,4.3675,29.015081443971376,57.682265927209535,825.0,0.32076205287713844,64,0.22950819672131148,3,6,18
adaptive_centralized,0.2,586040,14,10,400,2829,0.6401555319901026,4.5275,23.48874470436442,40.97485205073364,266.0,0.1280693307655272,64,0.625,0,8,18
antsql,0.2,586040,14,10,400,2829,0.673029338989042,4.76,33.4326760528953,69.40158752598046,785.0,0.2919300855336556,64,0.8032786885245902,3,8,18
adaptive_centralized,0.2,586040,14,10,400,2829,0.6401555319901026,4.5275,23.48874470436442,40.97485205073364,266.0,0.1280693307655272,64,0.625,0,10,18
antsql,0.2,586040,14,10,400,2829,0.7027218098267939,4.97,35.61620767665507,75.01746618782944,781.0,0.28205128205128205,64,0.11666666666666667,4,10,18
adaptive_centralized,0.2,586040,14,10,400,2829,0.6401555319901026,4.5275,23.48874470436442,40.97485205073364,266.0,0.1280693307655272,64,0.625,0,15,18
antsql,0.2,586040,14,10,400,2829,0.7027218098267939,4.97,37.06583316527694,75.49206066781001,831.0,0.29478538488825823,64,0.3064516129032258,2,15,18
adaptive_centralized,0.2,586040,14,10,400,2829,0.6401555319901026,4.5275,23.48874470436442,40.97485205073364,266.0,0.1280693307655272,64,0.625,0,25,18
antsql,0.2,586040,14,10,400,2829,0.7027218098267939,4.97,37.06583316527694,75.49206066781001,831.0,0.29478538488825823,64,0.3064516129032258,2,25,18
adaptive_centralized,0.2,612477,14,10,400,2778,0.5799136069114471,4.0275,26.26195879680653,46.59105341936876,266.0,0.14171550346297282,54,0.7592592592592593,0,4,19
antsql,0.2,612477,14,10,400,2778,0.47372210223182143,3.29,27.215919935527314,52.604048404400956,670.0,0.337361530715005,54,0.8518518518518519,0,4,19
adaptive_centralized,0.2,612477,14,10,400,2778,0.6169906407487401,4.285,29.14467991632124,53.173994190534344,266.0,0.13434343434343435,54,1.1111111111111112,0,6,19
antsql,0.2,612477,14,10,400,2778,0.6018718502519799,4.18,35.93577232313994,64.92489479888035,685.0,0.2906236741620704,54,0.5,0,6,19
adaptive_centralized,0.2,612477,14,10,400,2778,0.6205903527717782,4.31,29.682960128214813,53.38679376837028,266.0,0.13366834170854272,54,1.1851851851851851,0,8,19
antsql,0.2,612477,14,10,400,2778,0.6468682505399568,4.4925,41.31623998242384,86.8687549923217,769.0,0.29968823070927514,54,1.6666666666666667,0,8,19
adaptive_centralized,0.2,612477,14,10,400,2778,0.6205903527717782,4.31,29.682960128214813,53.38679376837028,266.0,0.13366834170854272,54,1.1851851851851851,0,10,19
antsql,0.2,612477,14,10,400,2778,0.6436285097192225,4.47,43.509162267500294,90.16493128091403,765.0,0.299647473560517,54,2.7222222222222223,0,10,19
adaptive_centralized,0.2,612477,14,10,400,2778,0.6205903527717782,4.31,29.682960128214813,53.38679376837028,266.0,0.13366834170854272,54,1.1851851851851851,0,15,19
antsql,0.2,612477,14,10,400,2778,0.6461483081353492,4.4875,44.846093824931806,98.49886138934427,679.0,0.27445432497978983,54,2.830188679245283,1,15,19
adaptive_centralized,0.2,612477,14,10,400,2778,0.6205903527717782,4.31,29.682960128214813,53.38679376837028,266.0,0.13366834170854272,54,1.1851851851851851,0,25,19
antsql,0.2,612477,14,10,400,2778,0.6461483081353492,4.4875,44.846093824931806,98.49886138934427,679.0,0.27445432497978983,54,2.830188679245283,1,25,19
adaptive_centralized,0.3,543300,14,10,400,2762,0.25742215785662564,1.7775,18.023661209846928,34.05910838399778,266.0,0.27226202661207777,100,4.0,6,4,0
antsql,0.3,543300,14,10,400,2762,0.24040550325850832,1.66,18.30824984241617,39.25385738511267,406.0,0.3794392523364486,100,3.923076923076923,8,4,0
adaptive_centralized,0.3,543300,14,10,400,2762,0.2661115133960898,1.8375,18.6825213644658,34.47956744924172,266.0,0.26573426573426573,100,4.0,6,6,0
antsql,0.3,543300,14,10,400,2762,0.28674873280231716,1.98,23.092034135771645,48.18665763549207,357.0,0.31070496083550914,100,3.7362637362637363,8,6,0
adaptive_centralized,0.3,543300,14,10,400,2762,0.2661115133960898,1.8375,18.6825213644658,34.47956744924172,266.0,0.26573426573426573,100,4.0,6,8,0
antsql,0.3,543300,14,10,400,2762,0.30123099203475745,2.08,26.880074283501393,59.04865479177683,455.0,0.35353535353535354,100,3.076923076923077,8,8,0
adaptive_centralized,0.3,543300,14,10,400,2762,0.2661115133960898,1.8375,18.6825213644658,34.47956744924172,266.0,0.26573426573426573,100,4.0,6,10,0
antsql,0.3,543300,14,10,400,2762,0.333816075307748,2.305,34.692592684745314,76.52418325358353,360.0,0.28081123244929795,100,2.78021978021978,8,10,0
adaptive_centralized,0.3,543300,14,10,400,2762,0.2661115133960898,1.8375,18.6825213644658,34.47956744924172,266.0,0.26573426573426573,100,4.0,6,15,0
antsql,0.3,543300,14,10,400,2762,0.3454018826937002,2.385,36.77630877020708,87.06737683085498,476.0,0.3328671328671329,100,2.9450549450549453,8,15,0
adaptive_centralized,0.3,543300,14,10,400,2762,0.2661115133960898,1.8375,18.6825213644658,34.47956744924172,266.0,0.26573426573426573,100,4.0,6,25,0
antsql,0.3,543300,14,10,400,2762,0.3454018826937002,2.385,36.77630877020708,87.06737683085498,476.0,0.3328671328671329,100,2.9450549450549453,8,25,0
adaptive_centralized,0.3,451388,14,10,400,2667,0.34758155230596177,2.3175,24.69965936044514,46.242043241957816,266.0,0.22296730930427494,92,2.489130434782609,0,4,1
antsql,0.3,451388,14,10,400,2667,0.3217097862767154,2.145,24.777319945831117,50.492896661054594,546.0,0.3888888888888889,92,1.5326086956521738,0,4,1
adaptive_centralized,0.3,451388,14,10,400,2667,0.374578177727784,2.4975,27.182529815218423,57.08844322359905,266.0,0.21027667984189724,92,2.239130434782609,0,6,1
antsql,0.3,451388,14,10,400,2667,0.3963254593175853,2.6425,32.13344338949135,66.38262589707593,552.0,0.3430702299564947,92,1.7391304347826086,0,6,1
adaptive_centralized,0.3,451388,14,10,400,2667,0.37570303712035996,2.505,27.303952666847945,57.749213901483266,266.0,0.20977917981072555,92,2.260869565217391,0,8,1
antsql,0.3,451388,14,10,400,2667,0.4128233970753656,2.7525,38.03351826375859,82.31540638965402,516.0,0.31910946196660483,92,3.241758241758242,1,8,1
adaptive_centralized,0.3,451388,14,10,400,2667,0.37570303712035996,2.505,27.303952666847945,57.749213901483266,266.0,0.20977917981072555,92,2.260869565217391,0,10,1
antsql,0.3,451388,14,10,400,2667,0.42107236595425573,2.8075,39.140905519280224,85.1098086566385,601.0,0.3486078886310905,92,1.956043956043956,1,10,1
adaptive_centralized,0.3,451388,14,10,400,2667,0.37570303712035996,2.505,27.303952666847945,57.749213901483266,266.0,0.20977917981072555,92,2.260869565217391,0,15,1
antsql,0.3,451388,14,10,400,2667,0.4225721784776903,2.8175,40.386069102916316,88.47966150100135,672.0,0.3735408560311284,92,1.826086956521739,0,15,1
adaptive_centralized,0.3,451388,14,10,400,2667,0.37570303712035996,2.505,27.303952666847945,57.749213901483266,266.0,0.20977917981072555,92,2.260869565217391,0,25,1
antsql,0.3,451388,14,10,400,2667,0.4225721784776903,2.8175,40.386069102916316,88.47966150100135,672.0,0.3735408560311284,92,1.826086956521739,0,25,1
adaptive_centralized,0.3,613290,14,10,400,2828,0.49504950495049505,3.5,19.208994317009562,36.99919399336695,266.0,0.15966386554621848,81,1.8375,0,4,2
antsql,0.3,613290,14,10,400,2828,0.39285714285714285,2.7775,16.126423138996504,32.60614996360697,540.0,0.32707450030284674,81,0.6538461538461539,2,4,2
adaptive_centralized,0.3,613290,14,10,400,2828,0.5194483734087695,3.6725,20.104964456270462,40.94499266684173,266.0,0.15331412103746397,81,1.9375,0,6,2
antsql,0.3,613290,14,10,400,2828,0.4405940594059406,3.115,21.537117897625524,45.45998484600376,525.0,0.2964426877470356,81,3.91025641025641,2,6,2
adaptive_centralized,0.3,613290,14,10,400,2828,0.5201555869872702,3.6775,20.16721899317919,40.94499266684173,266.0,0.15313759355210133,81,1.9375,0,8,2
antsql,0.3,613290,14,10,400,2828,0.4971711456859972,3.515,25.207187920102964,53.62731835988792,629.0,0.3090909090909091,81,0.525,0,8,2
adaptive_centralized,0.3,613290,14,10,400,2828,0.5201555869872702,3.6775,20.16721899317919,40.94499266684173,266.0,0.15313759355210133,81,1.9375,0,10,2
antsql,0.3,613290,14,10,400,2828,0.4893917963224894,3.46,27.256080921169314,62.92593104117701,669.0,0.32586458840720894,81,2.325,0,10,2
adaptive_centralized,0.3,613290,14,10,400,2828,0.5201555869872702,3.6775,20.16721899317919,40.94499266684173,266.0,0.15313759355210133,81,1.9375,0,15,2
antsql,0.3,613290,14,10,400,2828,0.49222065063649223,3.48,27.00743846148043,60.4526643024045,607.0,0.3036518259129565,81,3.725,0,15,2
adaptive_centralized,0.3,613290,14,10,400,2828,0.5201555869872702,3.6775,20.16721899317919,40.94499266684173,266.0,0.15313759355210133,81,1.9375,0,25,2
antsql,0.3,613290,14,10,400,2828,0.49222065063649223,3.48,27.00743846148043,60.4526643024045,607.0,0.3036518259129565,81,3.725,0,25,2
adaptive_centralized,0.3,532970,14,10,400,2782,0.5539180445722501,3.8525,15.186795077620156,27.360701557378253,266.0,0.14720531267293857,90,1.670731707317073,8,4,3
antsql,0.3,532970,14,10,400,2782,0.47699496764917326,3.3175,17.211100537945,35.3143977162079,839.0,0.3873499538319483,90,0.8823529411764706,5,4,3
adaptive_centralized,0.3,532970,14,10,400,2782,0.6516894320632638,4.5325,18.406801593222028,35.38878194494501,266.0,0.12794612794612795,90,1.6923076923076923,12,6,3
antsql,0.3,532970,14,10,400,2782,0.5726096333572969,3.9825,22.15424744067899,47.21921086200921,831.0,0.34282178217821785,90,0.5365853658536586,8,6,3
adaptive_centralized,0.3,532970,14,10,400,2782,0.6628324946081955,4.61,18.989591858841212,37.18277291564734,266.0,0.12606635071090047,90,3.1904761904761907,6,8,3
antsql,0.3,532970,14,10,400,2782,0.6473759884974838,4.5025,28.09519455477154,62.57714012642538,906.0,0.3346878463243443,90,2.244186046511628,4,8,3
adaptive_centralized,0.3,532970,14,10,400,2782,0.6628324946081955,4.61,18.989591858841212,37.18277291564734,266.0,0.12606635071090047,90,3.1904761904761907,6,10,3
antsql,0.3,532970,14,10,400,2782,0.6865564342199856,4.775,32.89581052126916,76.74144348815982,832.0,0.30342815463165573,90,2.7023809523809526,6,10,3
adaptive_centralized,0.3,532970,14,10,400,2782,0.6628324946081955,4.61,18.989591858841212,37.18277291564734,266.0,0.12606635071090047,90,3.1904761904761907,6,15,3
antsql,0.3,532970,14,10,400,2782,0.7181883537023724,4.995,33.05323745022546,75.02743180719992,873.0,0.30407523510971785,90,3.5,4,15,3
adaptive_centralized,0.3,532970,14,10,400,2782,0.6628324946081955,4.61,18.989591858841212,37.18277291564734,266.0,0.12606635071090047,90,3.1904761904761907,6,25,3
antsql,0.3,532970,14,10,400,2782,0.7181883537023724,4.995,33.05323745022546,75.02743180719992,873.0,0.30407523510971785,90,3.5,4,25,3
adaptive_centralized,0.3,20295,14,10,400,2826,0.6171266808209483,4.36,17.10703788875048,30.495002253474304,266.0,0.13233830845771144,84,0.2857142857142857,0,4,4
antsql,0.3,20295,14,10,400,2826,0.47664543524416136,3.3675,17.611229655083513,35.580985681733466,909.0,0.4029255319148936,84,1.9404761904761905,0,4,4
adaptive_centralized,0.3,20295,14,10,400,2826,0.6875442321302194,4.8575,18.601813740232718,32.56318808697924,266.0,0.12041647804436396,84,0.9285714285714286,0,6,4
antsql,0.3,20295,14,10,400,2826,0.6408351026185422,4.5275,26.383588784652837,49.537597563714094,843.0,0.31763376036171814,84,0.9523809523809523,0,6,4
adaptive_centralized,0.3,20295,14,10,400,2826,0.6914366595895258,4.885,18.72822675199177,33.17242444543602,266.0,0.11981981981981982,84,0.9285714285714286,0,8,4
antsql,0.3,20295,14,10,400,2826,0.7285916489738146,5.1475,28.97761273812912,58.126404082533625,809.0,0.2820781032078103,84,0.20238095238095238,0,8,4
adaptive_centralized,0.3,20295,14,10,400,2826,0.6914366595895258,4.885,18.72822675199177,33.17242444543602,266.0,0.11981981981981982,84,0.9285714285714286,0,10,4
antsql,0.3,20295,14,10,400,2826,0.7604387827317763,5.3725,34.37379981185791,66.59881221249086,873.0,0.2888815354070152,84,0.39285714285714285,0,10,4
adaptive_centralized,0.3,20295,14,10,400,2826,0.6914366595895258,4.885,18.72822675199177,33.17242444543602,266.0,0.11981981981981982,84,0.9285714285714286,0,15,4
antsql,0.3,20295,14,10,400,2826,0.7848549186128804,5.545,35.692226171646176,72.19204471368528,857.0,0.2786991869918699,84,0.5595238095238095,0,15,4
adaptive_centralized,0.3,20295,14,10,400,2826,0.6914366595895258,4.885,18.72822675199177,33.17242444543602,266.0,0.11981981981981982,84,0.9285714285714286,0,25,4
antsql,0.3,20295,14,10,400,2826,0.7848549186128804,5.545,35.692226171646176,72.19204471368528,857.0,0.2786991869918699,84,0.5595238095238095,0,25,4
adaptive_centralized,0.3,954359,14,10,400,2745,0.5617486338797815,3.855,20.13764276611528,43.91228982432755,266.0,0.14712389380530974,84,3.269230769230769,4,4,5
antsql,0.3,954359,14,10,400,2745,0.42768670309653917,2.935,19.609008788615494,48.76419201671641,827.0,0.41329335332333833,84,3.844155844155844,5,4,5
adaptive_centralized,0.3,954359,14,10,400,2745,0.6280510018214936,4.31,21.923891410223014,46.53688660719023,266.0,0.13366834170854272,84,3.5365853658536586,0,6,5
antsql,0.3,954359,14,10,400,2745,0.5737704918032787,3.9375,28.414606439445805,64.34038321282975,695.0,0.30616740088105726,84,3.802469135802469,1,6,5
adaptive_centralized,0.3,954359,14,10,400,2745,0.6324225865209472,4.34,22.04983521436426,46.53688660719023,266.0,0.13286713286713286,84,3.4146341463414633,0,8,5
antsql,0.3,954359,14,10,400,2745,0.6083788706739527,4.175,28.739919325083196,59.09467477076935,690.0,0.2923728813559322,84,0.5875,2,8,5
adaptive_centralized,0.3,954359,14,10,400,2745,0.6324225865209472,4.34,22.04983521436426,46.53688660719023,266.0,0.13286713286713286,84,3.4146341463414633,0,10,5
antsql,0.3,954359,14,10,400,2745,0.6426229508196721,4.41,31.497733893220797,68.10977251373346,742.0,0.29608938547486036,84,0.5121951219512195,0,10,5
adaptive_centralized,0.3,954359,14,10,400,2745,0.6324225865209472,4.34,22.04983521436426,46.53688660719023,266.0,0.13286713286713286,84,3.4146341463414633,0,15,5
antsql,0.3,954359,14,10,400,2745,0.6692167577413479,4.5925,35.665192119739785,75.29050400675537,845.0,0.3150633855331842,84,0.5975609756097561,0,15,5
adaptive_centralized,0.3,954359,14,10,400,2745,0.6324225865209472,4.34,22.04983521436426,46.53688660719023,266.0,0.13286713286713286,84,3.4146341463414633,0,25,5
antsql,0.3,954359,14,10,400,2745,0.6692167577413479,4.5925,35.665192119739785,75.29050400675537,845.0,0.3150633855331842,84,0.5975609756097561,0,25,5
adaptive_centralized,0.3,733283,14,10,400,2835,0.47195767195767196,3.345,16.850071169768334,34.06732013264398,266.0,0.1658354114713217,96,4.791666666666667,0,4,6
antsql,0.3,733283,14,10,400,2835,0.4130511463844797,2.9275,19.836938585216593,44.78196025198054,757.0,0.3926348547717842,96,5.011111111111111,6,4,6
adaptive_centralized,0.3,733283,14,10,400,2835,0.526984126984127,3.735,19.77073540296064,39.13856749731159,266.0,0.15113636363636362,96,1.9479166666666667,0,6,6
antsql,0.3,733283,14,10,400,2835,0.5097001763668431,3.6125,25.245304954059893,54.60708836713512,764.0,0.34585785423268445,96,2.0425531914893615,2,6,6
adaptive_centralized,0.3,733283,14,10,400,2835,0.5368606701940035,3.805,20.635324963710524,41.626263582934904,266.0,0.1487695749440716,96,2.0104166666666665,0,8,6
antsql,0.3,733283,14,10,400,2835,0.5622574955908289,3.985,28.69231995822688,60.95426678807569,831.0,0.342680412371134,96,1.5851063829787233,2,8,6
adaptive_centralized,0.3,733283,14,10,400,2835,0.5368606701940035,3.805,20.635324963710524,41.626263582934904,266.0,0.1487695749440716,96,2.0104166666666665,0,10,6
antsql,0.3,733283,14,10,400,2835,0.5735449735449736,4.065,31.28898566228656,66.95969766932444,805.0,0.3311394487865076,96,1.6595744680851063,2,10,6
adaptive_centralized,0.3,733283,14,10,400,2835,0.5368606701940035,3.805,20.635324963710524,41.626263582934904,266.0,0.1487695749440716,96,2.0104166666666665,0,15,6
antsql,0.3,733283,14,10,400,2835,0.5848324514991181,4.145,31.871807613974685,66.95969766932444,775.0,0.31853678586107687,96,2.225806451612903,3,15,6
adaptive_centralized,0.3,733283,14,10,400,2835,0.5368606701940035,3.805,20.635324963710524,41.626263582934904,266.0,0.1487695749440716,96,2.0104166666666665,0,25,6
antsql,0.3,733283,14,10,400,2835,0.5848324514991181,4.145,31.871807613974685,66.95969766932444,775.0,0.31853678586107687,96,2.225806451612903,3,25,6
adaptive_centralized,0.3,909933,14,10,400,2767,0.07336465486086013,0.5075,14.5873378908533,35.89762717857026,266.0,0.5671641791044776,85,1.7349397590361446,2,4,7
antsql,0.3,909933,14,10,400,2767,0.0748102638236357,0.5175,13.957248854124268,35.89762717857026,137.0,0.39825581395348836,85,1.5121951219512195,2,4,7
adaptive_centralized,0.3,909933,14,10,400,2767,0.07625587278641127,0.5275,16.0259031717514,37.841003963404575,266.0,0.5576519916142557,85,1.7349397590361446,2,6,7
antsql,0.3,909933,14,10,400,2767,0.08348391760028913,0.5775,17.474868747120993,42.10202262798113,164.0,0.4151898734177215,85,0.7831325301204819,2,6,7
adaptive_centralized,0.3,909933,14,10,400,2767,0.07770148174918684,0.5375,16.977504041045712,43.41633121686979,266.0,0.553014553014553,85,1.3132530120481927,2,8,7
antsql,0.3,909933,14,10,400,2767,0.09179616913624865,0.635,20.316407499903622,52.52993710642745,129.0,0.3368146214099217,85,0.9879518072289156,2,8,7
adaptive_centralized,0.3,909933,14,10,400,2767,0.07770148174918684,0.5375,16.977504041045712,43.41633121686979,266.0,0.553014553014553,85,1.3132530120481927,2,10,7
antsql,0.3,909933,14,10,400,2767,0.08673653776653416,0.6,20.07578897242873,52.819728510522594,104.0,0.3023255813953488,85,1.2771084337349397,2,10,7
adaptive_centralized,0.3,909933,14,10,400,2767,0.07770148174918684,0.5375,16.977504041045712,43.41633121686979,266.0,0.553014553014553,85,1.3132530120481927,2,15,7
antsql,0.3,909933,14,10,400,2767,0.08709794000722805,0.6025,20.401269775455248,56.323503161399245,116.0,0.32492997198879553,85,0.8433734939759037,2,15,7
adaptive_centralized,0.3,909933,14,10,400,2767,0.07770148174918684,0.5375,16.977504041045712,43.41633121686979,266.0,0.553014553014553,85,1.3132530120481927,2,25,7
antsql,0.3,909933,14,10,400,2767,0.08709794000722805,0.6025,20.401269775455248,56.323503161399245,116.0,0.32492997198879553,85,0.8433734939759037,2,25,7
adaptive_centralized,0.3,10759,14,10,400,2877,0.34897462634688914,2.51,15.988547919382187,29.23215911870886,266.0,0.2094488188976378,105,2.638095238095238,0,4,8
antsql,0.3,10759,14,10,400,2877,0.2909280500521376,2.0925,13.550429302506677,27.264308847059713,470.0,0.35960214231063503,105,0.5428571428571428,0,4,8
adaptive_centralized,0.3,10759,14,10,400,2877,0.3642683350712548,2.62,16.770970472274104,30.642209965216722,266.0,0.2024353120243531,105,2.1333333333333333,0,6,8
antsql,0.3,10759,14,10,400,2877,0.36044490789016337,2.5925,18.162520541204326,40.82679325898327,536.0,0.34075015893197713,105,2.1523809523809523,0,6,8
